CUSTOMER_ID|CARD_ID|OPENING_DATE|EXPIRY_DATE|CLOSING_DATE|CLOSING_REASON
"C103846"|"PC10020881"|2003-10-25|2014-10-31||""
"C103845"|"PC10020882"|2003-06-25|2014-06-30|2013-06-27|"INVOL_CHURN"
"C103844"|"PC10020883"|2007-11-23|2014-11-30||""
"C103843"|"PC10020884"|2007-08-16|2014-08-31||""
"C103843"|"PC10020885"|2003-02-06|2015-03-31||""
"C103842"|"PC10020886"|2009-07-25|2016-07-31||""
"C103841"|"PC10020887"|2005-01-22|2014-01-31||""
"C103840"|"PC10020888"|2004-07-24|2016-07-31||""
"C103839"|"PC10020889"|2007-10-12|2014-10-31||""
"C103838"|"PC10020890"|2001-01-04|2014-01-31||""
"C103837"|"PC10020891"|2008-07-27|2016-04-30||""
"C103836"|"PC10020892"|2005-06-10|2014-06-30||""
"C103835"|"PC10020893"|2001-09-06|2014-09-30||""
"C103834"|"PC10020894"|2008-11-22|2015-11-30||""
"C103833"|"PC10020895"|2005-06-17|2014-06-30|2013-05-19|"VOL_CHURN"
"C103832"|"PC10020896"|2004-06-05|2015-03-31||""
"C103831"|"PC10020897"|2009-04-22|2016-04-30||""
"C103830"|"PC10020898"|2012-03-04|2016-03-31||""
"C103829"|"PC10020899"|2010-12-11|2014-12-31||""
"C103828"|"PC10020900"|2007-07-28|2015-07-31||""
"C103827"|"PC10020901"|2007-12-06|2014-12-31||""
"C103826"|"PC10020902"|2000-09-10|2013-09-30||""
"C103825"|"PC10020903"|2003-03-06|2014-03-31||""
"C103824"|"PC10020904"|1999-08-04|2014-06-30||""
"C103823"|"PC10020905"|2007-07-14|2015-04-30||""
"C103822"|"PC10020906"|2009-09-27|2013-09-30||""
"C103821"|"PC10020907"|2002-04-06|2014-05-31|2013-03-22|"VOL_CHURN"
"C103820"|"PC10020908"|2004-04-09|2015-01-31||""
"C103819"|"PC10020909"|2011-09-15|2013-09-30||""
"C103818"|"PC10020910"|2006-03-17|2016-03-31||""
"C103817"|"PC10020911"|2001-09-20|2014-08-31||""
"C103816"|"PC10020912"|2002-09-08|2013-09-30|2012-07-30|""
"C103815"|"PC10020913"|2006-11-09|2013-11-30||""
"C103814"|"PC10020914"|2010-07-18|2014-07-31||""
"C103813"|"PC10020915"|2008-02-28|||""
"C103812"|"PC10020916"|2005-09-01|2014-09-30||""
"C103811"|"PC10020917"|2011-03-10|2015-03-31||""
"C103810"|"PC10020918"|2004-06-09|2014-06-30||""
"C103809"|"PC10020919"|2009-10-22|2013-10-31||""
"C103808"|"PC10020920"|2007-09-08|2014-09-30||""
"C103807"|"PC10020921"|2007-06-29|2015-04-30||""
"C103806"|"PC10020922"|2001-09-12|2014-09-30||""
"C103805"|"PC10020923"|2010-08-01|2014-08-31||""
"C103804"|"PC10020924"|2004-11-26|2013-11-30||""
"C103803"|"PC10020925"|1999-02-14|2014-08-31||""
"C103802"|"PC10020926"|2011-04-15|2015-04-30||""
"C103801"|"PC10020927"|2010-09-23|2014-09-30|2013-05-27|"VOL_CHURN"
"C103800"|"PC10020928"|2007-12-14|2014-12-31||""
"C103799"|"PC10020929"|2011-08-09|2015-08-31||""
"C103798"|"PC10020930"|2007-11-07|2014-11-30||""
"C103797"|"PC10020931"|2009-04-04|2016-04-30||""
"C103796"|"PC10020932"|2011-05-11|2015-05-31||""
"C103795"|"PC10020933"|2008-01-24|2015-01-31||""
"C103794"|"PC10020934"|2009-06-05|2016-06-30||""
"C103793"|"PC10020935"|2010-03-03|2014-03-31||""
"C103792"|"PC10020936"|2007-09-29|2014-09-30||""
"C103791"|"PC10020937"|2012-02-03|2016-02-28||""
"C103791"|"PC10020938"|2011-12-16|2015-12-31||""
"C103790"|"PC10020939"|2003-08-05|2014-04-30||""
"C103789"|"PC10020940"|2003-06-12|2014-06-30||""
"C103788"|"PC10020941"|2007-06-28|2014-06-30||""
"C103787"|"PC10020942"|2004-10-09|2015-11-30||""
"C103786"|"PC10020943"|2009-02-20|2016-02-28||""
"C103785"|"PC10020944"|2010-02-28|2014-02-28||""
"C103784"|"PC10020945"|1999-07-08|2014-07-31||""
"C103783"|"PC10020946"|2005-08-25|2016-06-30||""
"C103782"|"PC10020947"|2005-03-23|2014-03-31||""
"C103781"|"PC10020948"|2010-07-21|2014-07-31||""
"C103780"|"PC10020949"|2010-08-18|2014-08-31||""
"C103779"|"PC10020950"|2005-01-05|2014-01-31||""
"C103778"|"PC10020951"|2011-06-22|2015-06-30||""
"C103777"|"PC10020952"|2004-06-02|2014-06-30||""
"C103776"|"PC10020953"|2002-11-06|2014-12-31||""
"C103775"|"PC10020954"|2007-09-28|2014-09-30||""
"C103774"|"PC10020955"|2010-03-17|2014-03-31||""
"C103773"|"PC10020956"|2009-01-22|2016-01-31|2013-04-13|"VOL_CHURN"
"C103772"|"PC10020957"|2008-11-28|2014-06-30||""
"C103771"|"PC10020958"|2010-02-26|2014-02-28||""
"C103770"|"PC10020959"|2011-05-26|2015-05-31||""
"C103769"|"PC10020960"|2006-11-01|2016-05-31||""
"C103768"|"PC10020961"|2008-10-04|2015-10-31||""
"C103767"|"PC10020962"|2006-05-19|2016-05-31||""
"C103766"|"PC10020963"|2003-01-11|2014-01-31||""
"C103765"|"PC10020964"|2004-06-06|2014-06-30||""
"C103764"|"PC10020965"|2008-06-01|2015-06-30||""
"C103763"|"PC10020966"|2009-03-21|2014-03-31||""
"C103762"|"PC10020967"|2007-06-27|2014-06-30||""
"C103761"|"PC10020968"|2011-08-10|2016-06-30||""
"C103760"|"PC10020969"|2007-08-01|2014-08-31|2013-06-26|"VOL_CHURN"
"C103760"|"PC10020970"|2006-11-12|2013-11-30||""
"C103759"|"PC10020971"|2006-03-15|2015-06-30||""
"C103758"|"PC10020972"|2009-03-21|2014-03-31||""
"C103757"|"PC10020973"|2007-06-09|2014-06-30||""
"C103756"|"PC10020974"|2004-07-08|2016-07-31||""
"C103755"|"PC10020975"|2006-06-04|2016-06-30||""
"C103754"|"PC10020976"|2008-02-22|||""
"C103753"|"PC10020977"|2000-12-03|2015-12-31||""
"C103752"|"PC10020978"|1999-09-15|2014-09-30||""
"C103751"|"PC10020979"|2008-08-09|2015-08-31|2013-04-20|""
"C103750"|"PC10020980"|2003-09-19|2014-09-30||""
"C103749"|"PC10020981"|2005-06-10|2015-05-31||""
"C103748"|"PC10020982"|2004-04-21|2013-09-30||""
"C103747"|"PC10020983"|2008-07-11|2016-06-30||""
"C103746"|"PC10020984"|2000-09-27|2013-09-30||""
"C103745"|"PC10020985"|2008-01-12|2015-01-31||""
"C103744"|"PC10020986"|2007-05-04|2014-05-31||""
"C103743"|"PC10020987"|2010-07-07|2014-07-31||""
"C103742"|"PC10020988"|2010-08-21|2014-08-31||""
"C103741"|"PC10020989"|2003-07-08|2014-07-31||""
"C103740"|"PC10020990"|2006-10-12|2013-09-30||""
"C103739"|"PC10020991"|2006-04-22|2016-04-30||""
"C103739"|"PC10020992"|2000-10-18|2016-02-28||""
"C103738"|"PC10020993"|2003-08-19|2014-08-31||""
"C103737"|"PC10020994"|2005-08-17|2014-08-31||""
"C103736"|"PC10020995"|2009-03-04|2014-03-31||""
"C103735"|"PC10020996"|1997-04-09|2014-04-30||""
"C103734"|"PC10020997"|2009-02-04|2014-02-28||""
"C103733"|"PC10020998"|2006-06-23|2013-11-30||""
"C103732"|"PC10020999"|2003-09-11|2014-09-30||""
"C103731"|"PC10021000"|2007-06-20|2014-06-30||""
"C103730"|"PC10021001"|2009-07-29|2016-07-31||""
"C103729"|"PC10021002"|2004-02-26|2014-01-31|2013-06-09|"VOL_CHURN"
"C103728"|"PC10021003"|1996-12-13|2013-12-31||""
"C103727"|"PC10021004"|2005-05-04|2014-05-31||""
"C103726"|"PC10021005"|1999-06-10|2014-06-30||""
"C103725"|"PC10021006"|2005-04-14|2014-04-30||""
"C103724"|"PC10021007"|2004-03-27|2014-03-31||""
"C103723"|"PC10021008"|2005-05-18|2014-05-31||""
"C103722"|"PC10021009"|2009-05-17|2014-05-31||""
"C103722"|"PC10021010"|2007-11-21|2014-11-30||""
"C103721"|"PC10021011"|2006-11-10|2013-11-30||""
"C103720"|"PC10021012"|2009-12-18|2013-12-31||""
"C103719"|"PC10021013"|2006-08-04|2013-08-31||""
"C103718"|"PC10021014"|2008-10-26|2015-10-31|2013-02-07|"VOL_CHURN"
"C103718"|"PC10021015"|2008-10-26|2015-10-31||""
"C103717"|"PC10021016"|2009-05-20|2016-05-31||""
"C103717"|"PC10021017"|2008-12-12|2015-12-31||""
"C103716"|"PC10021018"|2010-05-19|2014-05-31|2013-04-25|""
"C103715"|"PC10021019"|2010-06-12|2014-06-30||""
"C103714"|"PC10021020"|2007-11-10|2014-11-30||""
"C103713"|"PC10021021"|2007-06-26|2014-06-30|2013-04-16|"VOL_CHURN"
"C103712"|"PC10021022"|2005-09-15|2014-09-30||""
"C103711"|"PC10021023"|2006-12-30|2013-12-31|2013-05-23|"VOL_CHURN"
"C103710"|"PC10021024"|2010-06-30|2014-06-30||""
"C103709"|"PC10021025"|2009-05-17|2014-05-31||""
"C103709"|"PC10021026"|2008-12-10|2015-12-31||""
"C103708"|"PC10021027"|2009-03-21|2014-03-31||""
"C103708"|"PC10021028"|2007-10-12|2013-10-31||""
"C103707"|"PC10021029"|2012-03-10|2016-03-31||""
"C103706"|"PC10021030"|2004-11-05|2013-11-30||""
"C103705"|"PC10021031"|2011-11-04|2015-11-30||""
"C103704"|"PC10021032"|2007-06-26|2014-06-30||""
"C103703"|"PC10021033"|2008-01-09|2015-01-31||""
"C103702"|"PC10021034"|1997-10-05|2016-02-28||""
"C103701"|"PC10021035"|2011-06-17|2015-06-30|2013-06-03|"VOL_CHURN"
"C103700"|"PC10021036"|2002-06-13|2014-06-30||""
"C103699"|"PC10021037"|2007-12-13|2015-09-30|2013-03-08|"VOL_CHURN"
"C103698"|"PC10021038"|1999-09-04|2014-12-31||""
"C103697"|"PC10021039"|2010-09-17|2014-09-30||""
"C103696"|"PC10021040"|2000-05-18|2014-05-31||""
"C103695"|"PC10021041"|2007-03-08|2014-03-31||""
"C103694"|"PC10021042"|2009-03-21|2014-03-31||""
"C103693"|"PC10021043"|2010-03-06|2014-03-31||""
"C103692"|"PC10021044"|2008-09-03|2015-09-30||""
"C103691"|"PC10021045"|2011-02-06|||""
"C103691"|"PC10021046"|2011-07-22|2015-07-31||""
"C103690"|"PC10021047"|2002-11-15|||""
"C103689"|"PC10021048"|2005-05-21|2014-05-31||""
"C103688"|"PC10021049"|2011-08-03|2015-08-31||""
"C103687"|"PC10021050"|2006-07-13|2016-07-31||""
"C103686"|"PC10021051"|2002-10-09|2014-04-30||""
"C103685"|"PC10021052"|2001-11-02|2014-11-30||""
"C103684"|"PC10021053"|2007-12-18|2013-09-30|2012-07-29|"VOL_CHURN"
"C103683"|"PC10021054"|2012-03-15|2016-03-31||""
"C103682"|"PC10021055"|2006-03-01|2015-03-31||""
"C103681"|"PC10021056"|2007-08-14|2014-08-31|2013-03-01|"VOL_CHURN"
"C103680"|"PC10021057"|2009-04-10|2016-04-30||""
"C103679"|"PC10021058"|2006-08-05|2013-08-31||""
"C103678"|"PC10021059"|2007-05-19|2014-05-31|2012-07-09|"VOL_CHURN"
"C103677"|"PC10021060"|2008-12-14|2015-12-31||""
"C103676"|"PC10021061"|2007-12-04|2014-12-31||""
"C103675"|"PC10021062"|2010-01-09|2014-01-31||""
"C103674"|"PC10021063"|2001-09-20|2016-06-30||""
"C103673"|"PC10021064"|2003-10-08|2014-10-31||""
"C103672"|"PC10021065"|2011-09-07|2015-09-30|2013-04-25|"VOL_CHURN"
"C103672"|"PC10021066"|2010-09-18|2014-09-30||""
"C103671"|"PC10021067"|2004-01-21|2014-09-30||""
"C103670"|"PC10021068"|2010-04-03|2014-04-30||""
"C103669"|"PC10021069"|2005-12-23|2013-08-31|2012-09-19|"VOL_CHURN"
"C103668"|"PC10021070"|2006-06-21|2014-01-31||""
"C103667"|"PC10021071"|2006-05-27|2016-05-31||""
"C103666"|"PC10021072"|2008-05-15|2015-05-31||""
"C103665"|"PC10021073"|2006-06-08|2014-07-31||""
"C103664"|"PC10021074"|2010-04-15|2014-04-30||""
"C103663"|"PC10021075"|2009-12-18|2013-12-31|2013-05-02|""
"C103663"|"PC10021076"|2007-06-28|2014-06-30||""
"C103662"|"PC10021077"|2010-10-22|2014-10-31|2013-03-25|"VOL_CHURN"
"C103661"|"PC10021078"|2004-06-23|2014-06-30||""
"C103660"|"PC10021079"|2008-08-21|2014-06-30||""
"C103659"|"PC10021080"|2006-05-06|2016-02-28||""
"C103658"|"PC10021081"|2002-06-30|2014-06-30||""
"C103657"|"PC10021082"|2010-04-14|2015-07-31||""
"C103656"|"PC10021083"|2010-09-22|2015-07-31|2013-04-12|"VOL_CHURN"
"C103655"|"PC10021084"|2009-05-15|2016-05-31||""
"C103654"|"PC10021085"|2008-06-13|2015-06-30||""
"C103653"|"PC10021086"|2010-02-24|2014-02-28||""
"C103652"|"PC10021087"|2005-02-11|2014-02-28||""
"C103651"|"PC10021088"|2011-10-05|2015-10-31||""
"C103650"|"PC10021089"|2000-09-15|2013-09-30||""
"C103649"|"PC10021090"|2002-03-27|2014-03-31||""
"C103648"|"PC10021091"|2010-12-11|2014-12-31||""
"C103647"|"PC10021092"|2002-01-03|2016-01-31||""
"C103646"|"PC10021093"|2011-06-09|2015-06-30||""
"C103645"|"PC10021094"|2011-06-29|2015-06-30|2013-05-07|""
"C103644"|"PC10021095"|2005-06-03|2014-06-30||""
"C103643"|"PC10021096"|2008-04-02|2015-04-30||""
"C103642"|"PC10021097"|2006-07-06|2016-07-31||""
"C103641"|"PC10021098"|2006-05-05|2014-03-31||""
"C103640"|"PC10021099"|2010-08-04|2014-08-31||""
"C103639"|"PC10021100"|2009-07-16|2016-07-31||""
"C103638"|"PC10021101"|2010-05-12|2014-05-31||""
"C103637"|"PC10021102"|2004-06-10|2014-06-30||""
"C103636"|"PC10021103"|2008-07-12|2014-07-31||""
"C103635"|"PC10021104"|2005-07-20|2016-07-31||""
"C103634"|"PC10021105"|2007-06-27|2014-06-30||""
"C103633"|"PC10021106"|2009-11-14|2013-11-30||""
"C103632"|"PC10021107"|2007-11-30|2014-11-30|2013-04-27|""
"C103631"|"PC10021108"|2007-11-23|2014-11-30||""
"C103631"|"PC10021109"|2003-04-08|2013-09-30||""
"C103630"|"PC10021110"|2006-08-12|2015-05-31||""
"C103629"|"PC10021111"|2004-07-03|2016-07-31||""
"C103628"|"PC10021112"|2009-04-29|2016-04-30||""
"C103627"|"PC10021113"|2011-03-09|2016-06-30||""
"C103626"|"PC10021114"|2007-06-29|2014-06-30||""
"C103625"|"PC10021115"|2012-01-03|2016-01-31||""
"C103624"|"PC10021116"|2009-08-21|2013-08-31||""
"C103623"|"PC10021117"|2011-12-15|2015-12-31||""
"C103622"|"PC10021118"|2008-08-07|2014-10-31||""
"C103621"|"PC10021119"|2008-12-18|2016-03-31||""
"C103620"|"PC10021120"|2009-01-04|2016-01-31||""
"C103619"|"PC10021121"|2011-08-26|2015-08-31||""
"C103618"|"PC10021122"|2006-03-19|2015-03-31||""
"C103617"|"PC10021123"|2002-08-22|2013-08-31||""
"C103616"|"PC10021124"|2007-07-07|2014-07-31|2013-04-07|"VOL_CHURN"
"C103615"|"PC10021125"|2009-11-25|2013-11-30||""
"C103614"|"PC10021126"|2007-01-04|2014-01-31||""
"C103613"|"PC10021127"|2007-02-01|2014-02-28||""
"C103612"|"PC10021128"|2005-07-22|2016-05-31||""
"C103611"|"PC10021129"|2008-02-14||2013-03-15|"VOL_CHURN"
"C103610"|"PC10021130"|2007-06-29|2015-05-31||""
"C103609"|"PC10021131"|1997-04-18|2015-12-31||""
"C103608"|"PC10021132"|2008-06-22|2015-06-30||""
"C103607"|"PC10021133"|2007-06-28|2015-07-31||""
"C103606"|"PC10021134"|2000-10-13|2016-06-30||""
"C103605"|"PC10021135"|2008-10-04|2015-10-31||""
"C103604"|"PC10021136"|2002-11-28|2014-11-30||""
"C103603"|"PC10021137"|2008-11-30|2015-11-30||""
"C103602"|"PC10021138"|2006-06-25|2013-12-31||""
"C103601"|"PC10021139"|2012-03-21|2016-03-31||""
"C103600"|"PC10021140"|2003-12-06|2013-09-30||""
"C103599"|"PC10021141"|2004-09-22|2013-12-31||""
"C103598"|"PC10021142"|2004-11-26|2013-11-30||""
"C103597"|"PC10021143"|2000-02-02|2014-02-28||""
"C103596"|"PC10021144"|2002-07-18|2016-07-31||""
"C103595"|"PC10021145"|2007-06-28|2014-06-30|2013-04-23|"VOL_CHURN"
"C103594"|"PC10021146"|2009-04-25|2016-04-30||""
"C103593"|"PC10021147"|2011-12-02|2015-12-31||""
"C103592"|"PC10021148"|2003-02-28|2014-02-28||""
"C103591"|"PC10021149"|2011-11-12|2015-11-30|2013-06-16|"VOL_CHURN"
"C103590"|"PC10021150"|2003-06-27|2014-06-30||""
"C103589"|"PC10021151"|2009-03-20|2016-03-31||""
"C103588"|"PC10021152"|2004-09-03|2013-09-30|2013-05-11|"VOL_CHURN"
"C103587"|"PC10021153"|2008-07-18|2013-10-31||""
"C103586"|"PC10021154"|2004-10-17|2014-12-31|2013-06-12|"VOL_CHURN"
"C103585"|"PC10021155"|2007-12-07|2014-12-31||""
"C103584"|"PC10021156"|2009-09-12|2013-09-30||""
"C103583"|"PC10021157"|2003-07-26|2014-07-31|2013-06-18|"VOL_CHURN"
"C103582"|"PC10021158"|1999-06-09|2014-04-30||""
"C103581"|"PC10021159"|2008-06-27|2015-06-30|2013-06-04|"VOL_CHURN"
"C103581"|"PC10021160"|2008-06-27|2015-06-30||""
"C103580"|"PC10021161"|2004-06-03|2014-06-30||""
"C103579"|"PC10021162"|2011-01-21|2015-01-31||""
"C103578"|"PC10021163"|2007-12-13|2014-12-31||""
"C103577"|"PC10021164"|2003-11-06|2014-04-30||""
"C103576"|"PC10021165"|2005-08-11|2015-12-31||""
"C103575"|"PC10021166"|2009-10-15|2013-10-31||""
"C103574"|"PC10021167"|2009-02-27|2016-02-28||""
"C103573"|"PC10021168"|2010-03-12|2016-03-31|2013-04-13|"VOL_CHURN"
"C103572"|"PC10021169"|2011-09-13|2015-09-30||""
"C103571"|"PC10021170"|2009-08-30|2013-08-31||""
"C103570"|"PC10021171"|2008-05-30|2013-09-30||""
"C103569"|"PC10021172"|2004-09-08|2014-04-30||""
"C103568"|"PC10021173"|2007-12-14|2014-12-31||""
"C103567"|"PC10021174"|2006-11-02|2013-11-30||""
"C103566"|"PC10021175"|2008-10-29|2015-10-31||""
"C103565"|"PC10021176"|2007-09-12|2014-09-30||""
"C103564"|"PC10021177"|2010-06-04|2014-06-30||""
"C103563"|"PC10021178"|2002-05-19|2014-04-30||""
"C103562"|"PC10021179"|2009-03-21|2014-03-31||""
"C103561"|"PC10021180"|2009-10-17|2013-10-31||""
"C103560"|"PC10021181"|2003-11-25|2015-09-30||""
"C103559"|"PC10021182"|2001-11-02|2014-11-30||""
"C103558"|"PC10021183"|2006-07-30|2016-07-31||""
"C103557"|"PC10021184"|2003-03-07|2014-03-31||""
"C103557"|"PC10021185"|2006-07-21|2013-07-31||""
"C103556"|"PC10021186"|2012-03-08|2016-03-31|2013-05-11|"VOL_CHURN"
"C103555"|"PC10021187"|2012-03-16|2016-03-31||""
"C103554"|"PC10021188"|2007-04-18|2014-04-30||""
"C103553"|"PC10021189"|2007-10-31|2014-10-31||""
"C103552"|"PC10021190"|2007-10-12|2014-10-31||""
"C103551"|"PC10021191"|2010-06-09|2016-05-31||""
"C103550"|"PC10021192"|2010-11-24|2014-11-30||""
"C103549"|"PC10021193"|2004-12-18|2013-12-31||""
"C103548"|"PC10021194"|2007-06-28|2014-06-30|2013-04-21|"VOL_CHURN"
"C103547"|"PC10021195"|2010-07-21|2014-07-31||""
"C103546"|"PC10021196"|2001-02-08|2015-05-31||""
"C103545"|"PC10021197"|2005-07-14|2014-07-31||""
"C103544"|"PC10021198"|2011-12-08|2015-12-31||""
"C103543"|"PC10021199"|2007-01-12|2014-01-31||""
"C103542"|"PC10021200"|2007-12-28|2014-12-31||""
"C103541"|"PC10021201"|2010-06-10|2014-06-30||""
"C103540"|"PC10021202"|2010-03-27|2014-03-31||""
"C103539"|"PC10021203"|2006-07-27|2016-07-31||""
"C103538"|"PC10021204"|2003-07-17|2014-07-31||""
"C103537"|"PC10021205"|2011-11-15|2015-11-30||""
"C103536"|"PC10021206"|2006-07-12|2016-01-31||""
"C103535"|"PC10021207"|2006-05-20|2016-05-31||""
"C103534"|"PC10021208"|2011-09-06|2015-09-30||""
"C103533"|"PC10021209"|2007-11-10|2013-08-31||""
"C103532"|"PC10021210"|2005-10-09|2014-10-31||""
"C103531"|"PC10021211"|2007-08-25|2014-08-31||""
"C103530"|"PC10021212"|2003-12-02|2016-02-28||""
"C103529"|"PC10021213"|2010-07-02|2014-10-31||""
"C103528"|"PC10021214"|2008-10-05|2015-10-31||""
"C103527"|"PC10021215"|2004-03-27|2014-12-31||""
"C103526"|"PC10021216"|2007-08-21|2014-08-31|2013-03-12|"VOL_CHURN"
"C103525"|"PC10021217"|2003-03-19|2014-03-31||""
"C103524"|"PC10021218"|2007-08-30|2014-08-31||""
"C103523"|"PC10021219"|2001-01-03|2014-01-31||""
"C103522"|"PC10021220"|2009-05-17|2014-05-31|2013-04-07|"VOL_CHURN"
"C103521"|"PC10021221"|2007-09-20|2015-08-31||""
"C103520"|"PC10021222"|2006-05-05|2016-05-31|2013-06-13|"VOL_CHURN"
"C103519"|"PC10021223"|2003-11-20|2015-12-31||""
"C103518"|"PC10021224"|2002-11-16|2014-11-30||""
"C103517"|"PC10021225"|2001-06-08|2016-07-31||""
"C103516"|"PC10021226"|2009-06-05|2016-06-30|2013-04-11|"VOL_CHURN"
"C103515"|"PC10021227"|2006-04-08|2014-03-31||""
"C103514"|"PC10021228"|2007-07-20|2014-07-31|2013-05-02|"VOL_CHURN"
"C103513"|"PC10021229"|2003-07-04|2014-07-31||""
"C103512"|"PC10021230"|2010-02-12|2014-02-28||""
"C103512"|"PC10021231"|2006-02-25|2014-01-31||""
"C103511"|"PC10021232"|2008-09-19|2015-09-30|2013-06-07|"VOL_CHURN"
"C103511"|"PC10021233"|2007-06-28|2014-06-30||""
"C103510"|"PC10021234"|2007-03-30|2014-03-31||""
"C103509"|"PC10021235"|2005-09-25|2014-09-30||""
"C103508"|"PC10021236"|2002-08-07|2014-02-28||""
"C103507"|"PC10021237"|2011-01-20|2015-01-31||""
"C103507"|"PC10021238"|2010-07-31|2014-07-31||""
"C103506"|"PC10021239"|2009-10-02|2013-10-31||""
"C103505"|"PC10021240"|2011-06-22|2015-06-30||""
"C103504"|"PC10021241"|2001-12-19|2013-12-31||""
"C103503"|"PC10021242"|2003-06-20|2014-06-30||""
"C103502"|"PC10021243"|2006-08-16|2016-02-28||""
"C103501"|"PC10021244"|2005-06-30|2014-06-30||""
"C103500"|"PC10021245"|2007-06-26|2014-06-30|2013-03-02|"VOL_CHURN"
"C103499"|"PC10021246"|2010-07-18|2014-07-31|2012-07-30|"VOL_CHURN"
"C103498"|"PC10021247"|2012-03-23|2016-03-31||""
"C103497"|"PC10021248"|2003-09-04|2014-09-30||""
"C103496"|"PC10021249"|2009-08-23|2013-08-31||""
"C103495"|"PC10021250"|2011-08-09|2015-08-31||""
"C103494"|"PC10021251"|2009-09-13|2013-09-30||""
"C103493"|"PC10021252"|2007-11-27|2014-06-30||""
"C103492"|"PC10021253"|2003-02-12|2014-02-28||""
"C103491"|"PC10021254"|2007-07-20|2016-04-30||""
"C103490"|"PC10021255"|2008-02-21|||""
"C103489"|"PC10021256"|2008-10-23|2015-10-31||""
"C103488"|"PC10021257"|2009-04-09|2016-04-30||""
"C103487"|"PC10021258"|2003-01-29|2014-01-31||""
"C103486"|"PC10021259"|2007-04-25|2014-04-30||""
"C103485"|"PC10021260"|2005-06-11|2014-06-30||""
"C103484"|"PC10021261"|2008-02-13|||""
"C103483"|"PC10021262"|2002-05-04|2015-12-31||""
"C103482"|"PC10021263"|1998-02-06|2014-02-28||""
"C103481"|"PC10021264"|2005-03-18|2013-08-31||""
"C103480"|"PC10021265"|2007-10-09|2014-11-30||""
"C103479"|"PC10021266"|2008-11-13|2015-11-30|2013-04-09|"VOL_CHURN"
"C103478"|"PC10021267"|2009-01-03|2013-11-30||""
"C103477"|"PC10021268"|2005-01-16|2016-03-31||""
"C103476"|"PC10021269"|2010-08-27|2014-08-31|2013-03-05|"VOL_CHURN"
"C103475"|"PC10021270"|2008-07-09|2015-07-31||""
"C103474"|"PC10021271"|2012-02-02|2013-10-31||""
"C103473"|"PC10021272"|2009-09-20|2013-09-30||""
"C103472"|"PC10021273"|2007-11-07|2014-11-30||""
"C103471"|"PC10021274"|2005-07-08|2014-07-31||""
"C103470"|"PC10021275"|2007-04-14|2014-04-30||""
"C103469"|"PC10021276"|2009-03-21|2014-03-31||""
"C103468"|"PC10021277"|2005-07-02|2014-07-31||""
"C103467"|"PC10021278"|2011-11-25|2015-11-30||""
"C103466"|"PC10021279"|2008-06-12|2015-06-30||""
"C103465"|"PC10021280"|2004-04-24|2014-04-30||""
"C103464"|"PC10021281"|2010-10-29|2014-10-31|2013-03-27|"VOL_CHURN"
"C103463"|"PC10021282"|2011-02-17||2013-03-20|"VOL_CHURN"
"C103462"|"PC10021283"|2000-10-19|2013-10-31||""
"C103461"|"PC10021284"|2009-07-23|2016-07-31||""
"C103460"|"PC10021285"|2001-04-27|2014-03-31||""
"C103459"|"PC10021286"|2002-06-14|2014-05-31||""
"C103458"|"PC10021287"|2004-02-10|2014-02-28||""
"C103457"|"PC10021288"|2003-01-15|2014-01-31||""
"C103456"|"PC10021289"|2004-12-10|2013-12-31||""
"C103455"|"PC10021290"|2007-08-24|2014-08-31||""
"C103454"|"PC10021291"|2007-11-08|2014-11-30||""
"C103453"|"PC10021292"|2002-09-20|2014-06-30||""
"C103452"|"PC10021293"|2008-09-12|2015-09-30||""
"C103451"|"PC10021294"|2004-11-20|2016-02-28||""
"C103450"|"PC10021295"|2011-03-01|2015-03-31||""
"C103449"|"PC10021296"|2010-07-30|2014-07-31||""
"C103448"|"PC10021297"|2007-08-22|2014-08-31||""
"C103447"|"PC10021298"|2009-02-26|2016-02-28||""
"C103446"|"PC10021299"|2007-03-24|2016-06-30||""
"C103445"|"PC10021300"|1999-03-16|2014-10-31||""
"C103444"|"PC10021301"|2010-08-05|2014-08-31||""
"C103443"|"PC10021302"|2001-10-19|2014-06-30||""
"C103442"|"PC10021303"|2005-02-10|2015-12-31||""
"C103441"|"PC10021304"|2002-07-03|2016-05-31||""
"C103440"|"PC10021305"|2007-07-20|2014-07-31|2013-05-17|""
"C103439"|"PC10021306"|2009-01-18|2016-01-31||""
"C103438"|"PC10021307"|2006-12-23|2016-01-31||""
"C103437"|"PC10021308"|1997-01-31|2015-01-31||""
"C103436"|"PC10021309"|2008-08-13|2015-08-31||""
"C103435"|"PC10021310"|2009-06-28|2016-06-30||""
"C103434"|"PC10021311"|2004-06-10|2014-06-30||""
"C103433"|"PC10021312"|2008-10-08|2015-10-31||""
"C103432"|"PC10021313"|2009-09-30|2014-06-30||""
"C103431"|"PC10021314"|2008-07-18|2015-07-31||""
"C103430"|"PC10021315"|2004-09-17|2013-09-30||""
"C103429"|"PC10021316"|2011-03-10|2015-03-31||""
"C103428"|"PC10021317"|2002-08-08|2013-08-31||""
"C103427"|"PC10021318"|2011-06-02|2015-06-30||""
"C103426"|"PC10021319"|2007-04-03|2014-04-30||""
"C103425"|"PC10021320"|2009-09-05|2013-09-30||""
"C103424"|"PC10021321"|2011-05-27|2015-05-31||""
"C103423"|"PC10021322"|2000-11-10|2013-11-30||""
